customer_id,order_month,revenue,ltv_cum
13420,2011-07-01,104.05,159.85
13421,2011-02-01,825.04,825.04
13421,2011-10-01,1026.04,1851.08
13422,2011-10-01,2626.3,2626.3
13425,2011-02-01,401.57,401.57
13425,2011-06-01,773.08,1174.65
13425,2011-08-01,449.56,1624.21
13426,2010-12-01,336.98,336.98
13426,2011-01-01,302.45,639.4300000000001
13426,2011-03-01,306.39,945.8199999999999
13426,2011-04-01,339.2,1285.02
13426,2011-06-01,273.66,1558.68
13426,2011-09-01,451.97,2010.65
13426,2011-10-01,697.46,2708.11
13426,2011-11-01,641.4300000000001,3349.54
13426,2011-12-01,291.78000000000003,3641.32
13427,2011-05-01,214.5,214.5
13427,2011-08-01,250.36,464.86
13427,2011-11-01,117.74000000000001,582.6
13428,2011-11-01,218.47,218.47
13429,2011-09-01,330.6,330.6
13429,2011-10-01,362.4,693.0
13429,2011-11-01,313.8,1006.8
13430,2011-09-01,336.31,336.31
13430,2011-11-01,343.14,679.45
13431,2011-09-01,853.68,853.68
13431,2011-10-01,415.41999999999996,1269.1
13434,2011-09-01,534.24,534.24
13435,2011-06-01,443.72,443.72
13435,2011-08-01,644.4,1088.12
13435,2011-09-01,884.9,1973.02
13435,2011-10-01,558.6,2531.62
13435,2011-11-01,835.97,3367.59
13435,2011-12-01,442.3,3809.89
13436,2011-12-01,196.89,196.89
13437,2011-06-01,1661.73,1661.73
13437,2011-08-01,362.52000000000004,2024.25
13437,2011-09-01,149.35,2173.6
13437,2011-11-01,1234.46,3408.0600000000004
13439,2011-03-01,283.71,283.71
13441,2011-09-01,296.64,296.64
13447,2011-11-01,1129.14,1129.14
13448,2010-12-01,829.5400000000001,829.5400000000001
13448,2011-05-01,593.72,1423.2600000000002
13448,2011-09-01,1065.79,2489.05
13448,2011-11-01,1050.3200000000002,3539.3700000000003
13449,2011-11-01,291.88,291.88
13450,2011-05-01,678.54,678.54
13450,2011-07-01,440.64,1119.1799999999998
13450,2011-08-01,302.28,1421.46
13450,2011-09-01,305.82,1727.28
13450,2011-11-01,316.44,2043.7199999999998
13451,2011-01-01,401.49,401.49
13451,2011-03-01,610.88,1012.37
13451,2011-05-01,640.01,1652.38
13451,2011-08-01,811.01,2463.39
13451,2011-11-01,512.76,2976.15
13452,2011-03-01,590.0,590.0
13453,2011-02-01,185.0,185.0
13453,2011-06-01,171.98,356.98
13455,2010-12-01,692.94,692.94
13455,2011-11-01,365.4,1058.3400000000001
13456,2011-05-01,207.66,207.66
13456,2011-06-01,217.4,425.06
13456,2011-07-01,430.00000000000006,855.0600000000001
13456,2011-10-01,454.76,1309.8200000000002
13456,2011-11-01,456.90000000000003,1766.72
13458,2010-12-01,1185.8600000000001,1185.8600000000001
13458,2011-01-01,1489.18,2675.04
13458,2011-02-01,1495.78,4170.82
13458,2011-04-01,1015.14,5185.96
13458,2011-05-01,443.65999999999997,5629.62
13458,2011-06-01,931.24,6560.860000000001
13458,2011-07-01,794.58,7355.4400000000005
13458,2011-09-01,322.98,7678.42
13458,2011-10-01,994.22,8672.64
13458,2011-11-01,389.41,9062.050000000001
13458,2011-12-01,584.52,9646.57
13460,2011-10-01,107.46000000000001,107.46000000000001
13460,2011-11-01,75.98,183.44
13461,2011-06-01,576.4,576.4
13461,2011-07-01,307.8,884.2
13461,2011-11-01,560.8,1445.0
13462,2011-04-01,151.5,151.5
13464,2011-10-01,674.68,674.68
13466,2011-06-01,307.9,307.9
13467,2011-11-01,1083.71,1083.71
13468,2010-12-01,911.0,911.0
13468,2011-01-01,291.85,1202.85
13468,2011-02-01,406.65000000000003,1609.5
13468,2011-03-01,690.62,2300.12
13468,2011-04-01,816.0,3116.12
13468,2011-05-01,475.0,3591.12
13468,2011-06-01,102.72,3693.84
13468,2011-07-01,333.22,4027.0600000000004
13468,2011-08-01,228.47,4255.53
13468,2011-09-01,599.61,4855.14
13468,2011-10-01,222.63,5077.77
13468,2011-11-01,346.26,5424.030000000001
13468,2011-12-01,280.94,5704.97
13470,2011-08-01,115.5,115.5
13470,2011-09-01,49.5,165.0
13471,2011-10-01,941.67,941.67
13471,2011-11-01,604.73,1546.4
13471,2011-12-01,985.1800000000001,2531.58
13473,2011-01-01,241.26,241.26
13473,2011-10-01,181.38,422.64
13474,2011-04-01,229.59,229.59
13475,2011-02-01,317.12,317.12
13475,2011-03-01,589.4,906.52
13475,2011-05-01,371.96,1278.48
13475,2011-06-01,153.3,1431.78
13476,2011-03-01,727.6,727.6
13476,2011-06-01,510.87,1238.47
13477,2011-02-01,185.39999999999998,185.39999999999998
13477,2011-05-01,330.63,516.03
13477,2011-06-01,249.76,765.79
13477,2011-07-01,133.76,899.55
13477,2011-10-01,464.07,1363.62
13477,2011-11-01,90.96,1454.58
13479,2011-04-01,144.35,144.35
13479,2011-05-01,156.6,300.95
13481,2011-03-01,665.28,665.28
13481,2011-05-01,313.71000000000004,978.99
13481,2011-08-01,382.34,1361.33
13481,2011-10-01,443.23,1804.56
13482,2011-04-01,184.64,184.64
13483,2011-10-01,140.34,140.34
13484,2011-04-01,313.8,313.8
13485,2011-04-01,454.24,454.24
13486,2011-07-01,202.16,202.16
13486,2011-08-01,617.4499999999999,819.6099999999999
13486,2011-09-01,302.8,1122.4099999999999
13487,2010-12-01,193.15,193.15
13487,2011-05-01,215.65,408.8
13487,2011-10-01,166.6,575.4
13488,2010-12-01,1381.92,1381.92
13488,2011-01-01,1358.29,2740.21
13488,2011-02-01,655.55,3395.76
13488,2011-03-01,713.9499999999999,4109.71
13488,2011-05-01,1420.72,5530.43
13488,2011-07-01,423.59,5954.0199999999995
13488,2011-08-01,642.36,6596.38
13488,2011-09-01,770.81,7367.19
13488,2011-10-01,878.98,8246.17
13488,2011-11-01,722.14,8968.31
13489,2011-02-01,235.68,235.68
13489,2011-07-01,51.36,287.04
13489,2011-08-01,162.48,449.52
13491,2010-12-01,196.4,196.4
13491,2011-01-01,328.34000000000003,524.74
13491,2011-02-01,117.09,641.83
13491,2011-03-01,252.88,894.71
13491,2011-04-01,136.92,1031.63
13491,2011-07-01,56.82,1088.45
13491,2011-10-01,127.37,1215.82
13492,2011-05-01,315.3,315.3
13492,2011-07-01,954.54,1269.84
13493,2011-02-01,179.35,179.35
13493,2011-03-01,439.28,618.63
13494,2011-02-01,316.26000000000005,316.26000000000005
13495,2010-12-01,865.4300000000001,865.4300000000001
13495,2011-04-01,207.0,1072.43
13495,2011-11-01,659.8,1732.23
13495,2011-12-01,312.64,2044.87
13496,2010-12-01,501.01,501.01
13496,2011-11-01,152.32,653.3299999999999
13497,2010-12-01,153.5,153.5
13497,2011-03-01,194.55,348.05
13499,2011-03-01,158.23000000000002,158.23000000000002
13499,2011-04-01,305.56,463.79
13499,2011-09-01,150.06,613.85
13499,2011-11-01,545.26,1159.1100000000001
13500,2011-08-01,326.4,326.4
13500,2011-11-01,840.37,1166.77
13501,2011-02-01,1340.32,1340.32
13502,2011-01-01,114.6,114.6
13502,2011-03-01,74.56,189.16
13502,2011-11-01,102.84,292.0
13503,2011-09-01,216.85,216.85
13504,2011-10-01,295.93,295.93
13505,2011-04-01,1009.69,1009.69
13505,2011-05-01,906.4,1916.0900000000001
13505,2011-06-01,667.03,2583.12
13505,2011-09-01,1810.51,4393.63
13506,2010-12-01,301.12,301.12
13506,2011-01-01,157.4,458.52
13507,2011-07-01,1242.3799999999999,1242.3799999999999
13507,2011-08-01,394.09,1636.4699999999998
13507,2011-09-01,386.32,2022.79
13507,2011-12-01,456.37,2479.16
13508,2011-04-01,110.97,110.97
13509,2011-02-01,209.32,209.32
13509,2011-03-01,440.7,650.02
13509,2011-07-01,15.0,665.02
13509,2011-09-01,40.0,705.02
13509,2011-10-01,176.6,881.62
13509,2011-12-01,98.10000000000001,979.72
13510,2011-06-01,585.3199999999999,585.3199999999999
13510,2011-09-01,312.49,897.81
13510,2011-10-01,551.89,1449.6999999999998
13510,2011-12-01,341.86,1791.56
13512,2011-03-01,251.21,251.21
13513,2011-08-01,205.1,205.1
13514,2011-09-01,152.20000000000002,152.20000000000002
13515,2011-04-01,203.4,203.4
13515,2011-07-01,132.16,335.56
13515,2011-08-01,188.39999999999998,523.96
13515,2011-09-01,367.16,891.12
13516,2011-04-01,146.0,146.0
13516,2011-09-01,474.41,620.4100000000001
13516,2011-11-01,769.0,1389.41
13517,2011-06-01,1101.86,1101.86
13517,2011-08-01,510.32,1612.1799999999998
13517,2011-10-01,516.24,2128.42
13518,2011-09-01,659.4399999999999,659.4399999999999
13519,2011-09-01,122.75,122.75
13520,2010-12-01,303.4,303.4
13520,2011-01-01,685.12,988.52
13520,2011-03-01,490.78000000000003,1479.3
13520,2011-06-01,612.68,2091.98
13520,2011-07-01,856.0,2947.98
13520,2011-10-01,676.37,3624.35
13521,2011-11-01,287.88,287.88
13521,2011-12-01,805.77,1093.65
13522,2011-11-01,125.80000000000001,125.80000000000001
13523,2010-12-01,566.95,566.95
13523,2011-05-01,1802.29,2369.24
13523,2011-10-01,616.8,2986.04
13523,2011-11-01,978.84,3964.88
13524,2011-05-01,159.20000000000002,159.20000000000002
13524,2011-06-01,88.50000000000001,247.70000000000005
13524,2011-08-01,161.16000000000003,408.86000000000007
13524,2011-09-01,75.0,483.86000000000007
13524,2011-10-01,196.32,680.1800000000001
13525,2011-04-01,282.88,282.88
13525,2011-11-01,345.9,628.78
13527,2011-01-01,110.45,110.45
13527,2011-05-01,475.19,585.64
13527,2011-08-01,780.78,1366.42
13527,2011-09-01,494.72,1861.1399999999999
13527,2011-11-01,426.37,2287.51
13529,2011-05-01,181.1,181.1
13529,2011-09-01,126.66000000000001,307.76
13531,2010-12-01,305.45,305.45
13531,2011-05-01,178.35,483.79999999999995
13532,2011-11-01,210.31,210.31
13533,2011-03-01,146.64,146.64
13533,2011-06-01,124.14999999999999,270.78999999999996
13534,2010-12-01,283.2,283.2
13534,2011-01-01,566.95,850.1500000000001
13534,2011-02-01,179.6,1029.75
13534,2011-03-01,514.3,1544.0500000000002
13534,2011-04-01,470.15,2014.2
13534,2011-05-01,634.6,2648.8
13534,2011-06-01,304.28000000000003,2953.08
13534,2011-07-01,1080.25,4033.33
13534,2011-08-01,338.2,4371.53
13534,2011-10-01,835.15,5206.68
13534,2011-11-01,306.2,5512.88
13534,2011-12-01,357.2,5870.08
13536,2011-09-01,455.17,455.17
13536,2011-10-01,369.74,824.9100000000001
13536,2011-11-01,1614.3799999999999,2439.29
13536,2011-12-01,1009.0,3448.29
13538,2011-01-01,166.8,166.8
13538,2011-03-01,337.5,504.3
13538,2011-06-01,115.2,619.5
13538,2011-07-01,95.4,714.9
13538,2011-08-01,176.85000000000002,891.75
13538,2011-09-01,99.0,990.75
13538,2011-10-01,290.1,1280.8500000000001
13539,2011-02-01,164.1,164.1
13539,2011-04-01,151.55,315.65
13539,2011-09-01,315.69,631.34
13544,2011-04-01,122.91,122.91
13544,2011-10-01,168.5,291.40999999999997
13546,2011-05-01,188.16,188.16
13546,2011-10-01,230.12,418.28
13546,2011-11-01,208.71,626.99
13548,2011-04-01,281.01,281.01
13548,2011-09-01,401.4,682.41
13549,2011-04-01,183.5,183.5
13549,2011-05-01,329.05,512.55
13549,2011-07-01,249.5,762.05
13549,2011-10-01,70.15,832.2
13549,2011-11-01,86.0,918.2
13551,2011-01-01,91.80000000000001,91.80000000000001
13552,2011-01-01,313.70000000000005,313.70000000000005
13552,2011-03-01,469.05,782.75
13552,2011-05-01,1078.54,1861.29
13552,2011-06-01,417.8,2279.09
13552,2011-08-01,483.82,2762.91
13552,2011-09-01,551.64,3314.55
13552,2011-10-01,425.52,3740.0699999999997
13555,2011-05-01,1590.05,1590.05
13555,2011-09-01,2559.23,4149.28
13557,2011-03-01,240.68,240.68
13557,2011-11-01,343.38,584.06
13558,2011-10-01,323.25,323.25
13558,2011-11-01,159.13,482.38
13558,2011-12-01,122.67999999999999,605.06
13560,2011-12-01,174.37,174.37
13561,2011-05-01,141.85999999999999,141.85999999999999
13562,2011-04-01,603.27,603.27
13562,2011-07-01,606.46,1209.73
13562,2011-09-01,589.6,1799.33
13563,2011-07-01,310.88,310.88
13563,2011-09-01,466.65,777.53
13564,2010-12-01,1198.38,1198.38
13564,2011-07-01,550.64,1749.02
13565,2011-01-01,110.17999999999999,110.17999999999999
13565,2011-11-01,130.04,240.21999999999997
13566,2011-09-01,585.1800000000001,585.1800000000001
13566,2011-10-01,289.53000000000003,874.71
13568,2011-06-01,192.85,192.85
13569,2010-12-01,118.32,118.32
13569,2011-11-01,255.43,373.75
13570,2011-04-01,239.49,239.49
13571,2011-03-01,145.27,145.27
13571,2011-04-01,126.74000000000001,272.01
13571,2011-05-01,120.59,392.6
13571,2011-06-01,114.71,507.31
13571,2011-07-01,126.58,633.89
13571,2011-08-01,167.26,801.15
13571,2011-09-01,282.68,1083.83
13571,2011-10-01,341.91,1425.74
13571,2011-11-01,666.58,2092.32
13572,2011-05-01,1384.25,1384.25
13573,2011-03-01,31.770000000000003,31.770000000000003
13573,2011-10-01,262.63,294.4
13575,2011-06-01,88.55,88.55
13575,2011-07-01,130.2,218.75
13575,2011-09-01,258.46,477.21
13575,2011-10-01,147.41,624.62
13575,2011-11-01,107.45,732.0699999999999
13576,2010-12-01,349.15,349.15
13576,2011-01-01,623.6800000000001,972.83
13576,2011-02-01,714.21,1687.04
13576,2011-03-01,330.24,2017.2800000000002
13576,2011-04-01,426.24,2443.52
13576,2011-05-01,302.88,2746.4
13576,2011-06-01,733.0500000000001,3479.4500000000003
13576,2011-07-01,705.72,4185.17
13576,2011-08-01,332.04,4517.21
13576,2011-09-01,826.1700000000001,5343.38
13576,2011-10-01,283.89,5627.27
13576,2011-11-01,1090.0700000000002,6717.34
13577,2011-04-01,356.75,356.75
13577,2011-07-01,465.35,822.1
13577,2011-09-01,371.7,1193.8
13577,2011-11-01,493.8,1687.6
13579,2010-12-01,164.70000000000002,164.70000000000002
13579,2011-11-01,302.34,467.03999999999996
13581,2011-02-01,118.0,118.0
13583,2011-07-01,781.03,781.03
13584,2011-02-01,142.4,142.4
13587,2011-10-01,712.4,712.4
13588,2011-03-01,113.30000000000001,113.30000000000001
13588,2011-07-01,491.0,604.3
13588,2011-08-01,471.32,1075.62
13588,2011-09-01,530.3199999999999,1605.94
13588,2011-10-01,425.38,2031.32
13588,2011-11-01,447.63,2478.95
13589,2011-06-01,147.0,147.0
13589,2011-11-01,232.65,379.65
13590,2011-02-01,309.06,309.06
13590,2011-04-01,301.42,610.48
13590,2011-05-01,301.55,912.03
13590,2011-07-01,204.35,1116.38
13590,2011-10-01,552.4,1668.78
13590,2011-11-01,313.14,1981.92
13591,2011-03-01,462.2,462.2
13591,2011-05-01,314.03,776.23
13591,2011-10-01,340.9,1117.1299999999999
13592,2011-03-01,76.72,76.72
13592,2011-05-01,128.79,205.51
13592,2011-11-01,42.45,247.95999999999998
13593,2011-01-01,559.85,559.85
13593,2011-03-01,463.1,1022.95
13593,2011-06-01,368.3,1391.25
13593,2011-08-01,645.83,2037.0800000000002
13594,2011-10-01,396.97,396.97
13596,2011-11-01,411.6,411.6
13596,2011-12-01,285.44,697.04
13598,2011-10-01,180.17000000000002,180.17000000000002
13599,2010-12-01,352.84,352.84
13599,2011-01-01,369.14,721.98
13599,2011-03-01,580.57,1302.55
13599,2011-04-01,331.81,1634.36
13599,2011-05-01,371.3,2005.6599999999999
13599,2011-07-01,308.18,2313.84
13599,2011-09-01,520.04,2833.88
13599,2011-11-01,2000.1100000000001,4833.99
13599,2011-12-01,319.68,5153.67
13600,2011-01-01,219.52,219.52
13601,2011-05-01,373.2,373.2
13601,2011-10-01,320.12,693.3199999999999
13602,2011-10-01,428.89,428.89
13603,2011-11-01,164.34,164.34
13606,2011-02-01,70.02,70.02
13606,2011-04-01,180.4,250.42000000000002
13606,2011-11-01,30.119999999999997,280.53999999999996
13607,2011-10-01,678.01,678.01
13610,2011-02-01,239.17000000000002,239.17000000000002
13610,2011-04-01,110.55,349.72
13610,2011-06-01,124.65,474.37
13610,2011-07-01,173.39,647.76
13610,2011-08-01,128.45,776.21
13610,2011-10-01,237.43,1013.64
13610,2011-11-01,118.24000000000001,1131.88
13611,2010-12-01,303.15000000000003,303.15000000000003
13611,2011-06-01,333.57,636.72
13611,2011-09-01,535.08,1171.8000000000002
13614,2011-01-01,205.75,205.75
13614,2011-06-01,589.23,794.98
13614,2011-09-01,302.15,1097.13
13614,2011-11-01,513.33,1610.46
13615,2011-01-01,417.69,417.69
13617,2011-06-01,131.10999999999999,131.10999999999999
13617,2011-08-01,234.59,365.7
13617,2011-10-01,178.48000000000002,544.1800000000001
13618,2011-06-01,177.34,177.34
13621,2011-08-01,213.85,213.85
13623,2011-02-01,156.0,156.0
13623,2011-03-01,101.35000000000001,257.35
13623,2011-04-01,146.99,404.34000000000003
13623,2011-05-01,147.58,551.9200000000001
13623,2011-11-01,195.86,747.7800000000001
13626,2011-04-01,257.23,257.23
13627,2010-12-01,311.19,311.19
13627,2011-05-01,294.73,605.9200000000001
13627,2011-06-01,421.08,1027.0
13627,2011-09-01,307.18,1334.18
13627,2011-10-01,304.29,1638.47
13629,2011-01-01,660.0,660.0
13629,2011-02-01,765.0,1425.0
13629,2011-04-01,642.0,2067.0
13629,2011-05-01,821.0,2888.0
13629,2011-06-01,778.0,3666.0
13629,2011-07-01,1231.3600000000001,4897.360000000001
13629,2011-09-01,821.0,5718.360000000001
13629,2011-10-01,537.0,6255.360000000001
13629,2011-11-01,1537.0,7792.360000000001
13630,2011-02-01,299.14,299.14
13630,2011-04-01,431.78,730.92
13630,2011-06-01,328.62,1059.54
13630,2011-08-01,301.92,1361.46
13630,2011-09-01,438.32,1799.78
13630,2011-12-01,231.99999999999997,2031.78
13631,2011-03-01,80.0,80.0
13631,2011-05-01,1250.0,1330.0
13631,2011-06-01,960.72,2290.7200000000003
13631,2011-07-01,727.2,3017.92
13631,2011-09-01,52.5,3070.42
13632,2011-04-01,613.03,613.03
13632,2011-06-01,201.57,814.5999999999999
13632,2011-10-01,854.53,1669.1299999999999
13632,2011-11-01,452.14,2121.27
13634,2011-01-01,362.0,362.0
13634,2011-04-01,263.41,625.4100000000001
13634,2011-08-01,158.36,783.77
13634,2011-09-01,588.51,1372.28
13634,2011-11-01,202.88,1575.1599999999999
13635,2011-10-01,1071.03,1071.03
13636,2011-02-01,154.5,154.5
13636,2011-03-01,137.35,291.85
13636,2011-04-01,249.60000000000002,541.45
13636,2011-08-01,105.1,646.55
13636,2011-11-01,302.57,949.12
13637,2011-04-01,422.6,422.6
13637,2011-06-01,262.25,684.85
13637,2011-10-01,125.65,810.5
13638,2011-11-01,122.64,122.64
13639,2011-09-01,1033.34,1033.34
13642,2011-05-01,354.8,354.8
13643,2011-06-01,87.9,87.9
13643,2011-09-01,171.5,259.4
13643,2011-11-01,260.04,519.44
13644,2011-08-01,851.09,851.09
13644,2011-09-01,547.52,1398.6100000000001
13644,2011-10-01,446.73,1845.3400000000001
13644,2011-11-01,778.92,2624.26
13645,2011-08-01,252.1,252.1
13647,2011-04-01,424.64,424.64
13647,2011-06-01,379.22,803.86
13647,2011-09-01,472.04,1275.9
13647,2011-11-01,402.22,1678.1200000000001
13649,2010-12-01,197.8,197.8
13649,2011-03-01,148.8,346.6
13650,2011-03-01,372.12,372.12
13650,2011-05-01,373.4,745.52
13650,2011-09-01,317.96,1063.48
13650,2011-10-01,474.62,1538.1
13650,2011-11-01,298.24,1836.34
13651,2011-10-01,79.2,79.2
13651,2011-11-01,15.0,94.2
13652,2010-12-01,308.8,308.8
13652,2011-03-01,329.44,638.24
13652,2011-10-01,456.84000000000003,1095.08
13654,2011-03-01,312.93,312.93
13654,2011-04-01,485.31,798.24
13654,2011-05-01,374.59999999999997,1172.84
13654,2011-07-01,541.4300000000001,1714.27
13654,2011-10-01,993.0600000000001,2707.33
13655,2011-04-01,383.65,383.65
13655,2011-08-01,549.32,932.97
13656,2011-01-01,162.70000000000002,162.70000000000002
13656,2011-06-01,216.95,379.65
13657,2011-05-01,152.34,152.34
13657,2011-11-01,229.8,382.14
13658,2011-05-01,933.3,933.3
13658,2011-09-01,1163.47,2096.77
13658,2011-11-01,542.4,2639.17
13659,2011-01-01,1045.4,1045.4
13659,2011-05-01,527.8,1573.2
13662,2011-03-01,227.70000000000002,227.70000000000002
13662,2011-05-01,305.24,532.94
13662,2011-09-01,364.82,897.76
13663,2011-06-01,189.47,189.47
13666,2011-02-01,64.05,64.05
13666,2011-10-01,20.6,84.65
13667,2011-07-01,305.02,305.02
13668,2010-12-01,177.66,177.66
13668,2011-01-01,208.56,386.22
13668,2011-02-01,1362.8600000000001,1749.0800000000002
13668,2011-03-01,485.43,2234.51
13668,2011-04-01,726.54,2961.05
13668,2011-05-01,797.02,3758.07
13668,2011-06-01,487.63,4245.7
13668,2011-07-01,258.06,4503.76
13668,2011-08-01,431.11,4934.87
13668,2011-10-01,188.94,5123.81
13668,2011-11-01,906.76,6030.57
13668,2011-12-01,333.02,6363.59
13669,2011-07-01,48.150000000000006,48.150000000000006
13669,2011-10-01,170.39999999999998,218.54999999999998
13670,2011-09-01,349.7,349.7
13672,2011-01-01,62.13,62.13
13672,2011-02-01,124.26,186.39000000000001
13673,2011-11-01,396.92,396.92
13675,2011-02-01,308.44,308.44
13675,2011-07-01,178.38000000000002,486.82000000000005
13678,2011-07-01,232.6,232.6
13680,2011-01-01,2391.59,2391.59
13680,2011-10-01,692.45,3084.04
13680,2011-12-01,638.38,3722.42
13681,2011-07-01,203.46,203.46
13681,2011-10-01,327.62,531.08
13681,2011-11-01,296.75,827.83
13682,2011-06-01,59.5,59.5
13684,2011-02-01,67.23,67.23
13685,2011-10-01,1934.45,1934.45
13685,2011-12-01,1184.99,3119.44
13686,2011-06-01,72.0,72.0
13689,2011-10-01,910.0,910.0
13690,2011-10-01,172.25,172.25
13692,2011-04-01,856.63,856.63
13692,2011-05-01,14.95,871.58
13692,2011-11-01,616.74,1488.3200000000002
13694,2010-12-01,2897.04,2897.04
13694,2011-01-01,4131.98,7029.0199999999995
13694,2011-02-01,3741.14,10770.16
13694,2011-03-01,8089.22,18859.379999999997
13694,2011-04-01,2948.29,21807.67
13694,2011-05-01,6391.68,28199.35
13694,2011-06-01,6060.47,34259.82
13694,2011-07-01,1943.43,36203.25
13694,2011-08-01,9708.39,45911.64
13694,2011-09-01,5615.42,51527.06
13694,2011-10-01,5542.18,57069.24
13694,2011-11-01,4839.22,61908.46
13694,2011-12-01,3131.16,65039.62
13695,2011-03-01,83.14,83.14
13695,2011-04-01,147.74,230.88
13695,2011-05-01,54.6,285.48
13695,2011-06-01,464.06,749.54
13695,2011-07-01,234.96,984.5
13695,2011-08-01,401.03,1385.53
13695,2011-09-01,711.42,2096.95
13695,2011-10-01,110.4,2207.35
13695,2011-11-01,296.78000000000003,2504.13
13697,2011-11-01,151.29999999999998,151.29999999999998
13699,2011-07-01,308.58000000000004,308.58000000000004
13700,2011-01-01,156.01,156.01
13700,2011-03-01,301.04,457.05
13700,2011-04-01,486.61,943.6600000000001
13700,2011-06-01,302.14,1245.8
13700,2011-09-01,405.46,1651.26
13700,2011-10-01,305.76,1957.02
13700,2011-11-01,308.1,2265.12
13703,2011-01-01,99.5,99.5
13704,2011-09-01,1289.4,1289.4
13704,2011-10-01,616.62,1906.02
13704,2011-11-01,237.35999999999999,2143.38
13704,2011-12-01,164.68,2308.06
13705,2010-12-01,318.14,318.14
13705,2011-07-01,204.54,522.68
13705,2011-12-01,189.18,711.86
13706,2011-02-01,330.79,330.79
13707,2011-01-01,583.41,583.41
13707,2011-03-01,223.0,806.41
13708,2011-03-01,296.88,296.88
13709,2011-01-01,474.7,474.7
13709,2011-06-01,1064.38,1539.0800000000002
13709,2011-08-01,1400.13,2939.21
13709,2011-10-01,1776.26,4715.47
13709,2011-11-01,1084.27,5799.74
13709,2011-12-01,528.3100000000001,6328.05
13710,2011-11-01,180.48,180.48
13711,2011-05-01,252.06,252.06
13712,2011-04-01,228.84,228.84
13715,2010-12-01,496.63,496.63
13715,2011-01-01,445.22,941.85
13715,2011-03-01,137.49,1079.3400000000001
13716,2011-03-01,138.28,138.28
13717,2011-02-01,298.05,298.05
13717,2011-04-01,272.54,570.59
13717,2011-06-01,183.63,754.22
13717,2011-08-01,201.77,955.99
13717,2011-10-01,301.53999999999996,1257.53
13717,2011-11-01,187.48,1445.01
13718,2011-02-01,114.05000000000001,114.05000000000001
13718,2011-04-01,192.5,306.55
13719,2011-04-01,132.9,132.9
13719,2011-05-01,205.84,338.74
13719,2011-10-01,250.49,589.23
13719,2011-11-01,452.45,1041.68
13720,2011-03-01,266.2,266.2
13720,2011-04-01,165.9,432.1
13720,2011-06-01,120.45,552.55
13720,2011-08-01,247.35,799.9
13721,2011-11-01,524.14,524.14
13722,2011-03-01,1463.47,1463.47
13722,2011-07-01,911.94,2375.41
13723,2011-05-01,199.85000000000002,199.85000000000002
13725,2011-02-01,1451.93,1451.93
13725,2011-03-01,146.87,1598.8000000000002
13725,2011-04-01,152.79999999999998,1751.6000000000001
13725,2011-06-01,114.1,1865.7
13725,2011-10-01,114.86,1980.56
13726,2011-08-01,292.68,292.68
13726,2011-11-01,786.98,1079.66
13727,2011-11-01,333.48,333.48
13728,2011-02-01,158.57999999999998,158.57999999999998
13728,2011-03-01,183.0,341.58
13728,2011-05-01,152.35,493.92999999999995
13728,2011-07-01,141.15,635.0799999999999
13728,2011-08-01,161.94,797.02
13728,2011-11-01,219.12,1016.14
13730,2011-07-01,752.6,752.6
13731,2011-04-01,308.12,308.12
13731,2011-05-01,302.47,610.59
13732,2011-11-01,491.86,491.86
13735,2011-04-01,935.15,935.15
13735,2011-06-01,474.54,1409.69
13735,2011-10-01,991.56,2401.25
13735,2011-11-01,483.99,2885.24
13736,2011-03-01,357.53,357.53
13736,2011-12-01,374.37,731.9
13737,2011-05-01,339.59999999999997,339.59999999999997
13739,2011-11-01,216.9,216.9
13740,2011-04-01,350.75,350.75
13741,2011-05-01,162.96,162.96
13741,2011-06-01,200.17000000000002,363.13
13741,2011-09-01,305.3,668.4300000000001
13742,2011-01-01,469.18,469.18
13742,2011-02-01,702.15,1171.33
13742,2011-04-01,172.72,1344.05
13742,2011-05-01,298.43,1642.48
13742,2011-06-01,1006.24,2648.7200000000003
13742,2011-09-01,142.9,2791.62
13742,2011-11-01,339.4,3131.02
13743,2011-03-01,141.72,141.72
13743,2011-05-01,211.44,353.15999999999997
13743,2011-07-01,275.76,628.92
13743,2011-08-01,283.2,912.1199999999999
13743,2011-09-01,153.72,1065.84
13743,2011-12-01,275.76,1341.6
13744,2011-02-01,893.16,893.16
13744,2011-09-01,263.2,1156.36
13745,2011-06-01,300.04,300.04
13747,2010-12-01,79.6,79.6
13748,2010-12-01,204.0,204.0
13748,2011-04-01,376.85,580.85
13748,2011-09-01,367.4,948.25
13750,2011-01-01,325.44,325.44
13750,2011-02-01,363.36,688.8
13750,2011-06-01,302.39,991.19
13750,2011-07-01,325.44,1316.63
13750,2011-10-01,330.63,1647.26
13751,2011-02-01,296.25,296.25
13752,2011-04-01,277.6,277.6
13752,2011-05-01,447.07,724.6700000000001
13752,2011-06-01,166.86,891.53
13752,2011-07-01,90.6,982.13
13752,2011-08-01,204.15,1186.28
13753,2011-02-01,741.26,741.26
13754,2011-01-01,156.0,156.0
13754,2011-07-01,126.6,282.6
13755,2011-10-01,918.3100000000001,918.3100000000001
13755,2011-11-01,1086.14,2004.4500000000003
13755,2011-12-01,156.9,2161.35
13756,2010-12-01,1004.4000000000001,1004.4000000000001
13756,2011-05-01,399.21000000000004,1403.6100000000001
13756,2011-06-01,308.2,1711.8100000000002
13756,2011-07-01,525.03,2236.84
13756,2011-08-01,321.5,2558.34
